5096,23452
5097,696
5100,13128
5102,2683
5103,2860
5104,5161
5105,697
5106,10686
5107,2289
5108,1265
5109,4927
5110,2837
5112,1031
5114,5484
5116,7452
5117,15235
5118,3217
5119,16702
5120,4812
5122,2395
5123,2667
5125,12146
5128,3666
5132,5551
5137,2331
5139,12592
5141,1025
5143,3274
5144,5980
5148,3371
5151,524
5152,3773
5156,5171
5157,7
5159,5301
5160,290
5162,21795
5164,69
5165,19540
5166,8138
5168,22995
5171,90
5172,6161
5175,1133
5177,15155
5180,18772
5181,168
5184,3561
5185,12187
5186,6594
5187,7236
5188,2807
5189,587
5190,4399
5192,25
5194,13292
5196,3029
5197,2752
5199,4946
5200,17682
5202,4941
5203,1799
5204,19193
5205,13873
5206,18632
5207,434
5208,2108
5209,8401
5210,57356
5211,41687
5213,6793
5215,3048
5216,4076
5217,14053
5218,9605
5219,41
5220,11118
5221,6672
5222,4815
5223,42
5224,3690
5227,8697
5228,5732
5230,2841
5231,2346
5232,3904
5233,1138
5235,4295
5237,85133
5239,5033
5242,289
5243,6868
5244,5215
5245,143
5247,178
5248,2959
5253,16869
5260,897
5263,13112
5266,39
5268,77
5270,139
5271,11773
5273,1453
5274,881
5275,13100
5277,13005
5278,10459
5286,395
5288,4102
5289,164
5290,24
5293,5259
5294,3729
5295,1214
5297,11428
5300,2206
5301,655
5302,7014
5304,13541
5305,635
5306,4734
5307,5234
5311,1020
5312,5165
5315,1658
5317,3193
5318,6869
5319,4598
5320,7905
5322,589
5326,4650
5327,1944
5329,438
5330,12185
5335,4548
5336,3324
5337,8752
5339,709
5341,3942
5342,4057
5343,16909
5345,9683
5346,4128
5347,2351
5348,7365
5349,4574
5351,1151
5352,2150
5353,395
5354,693
5355,3014
5356,879
5357,2026
5358,3437
5361,6978
5365,4889
5367,1816
5368,2202
5370,2349
5372,1555
5373,3386
5374,675
5376,8103
5377,4680
5378,3339
5379,2551
5381,53
5384,9365
5385,122
5388,1944
5389,1319
5390,54
5391,2925
5392,720
5393,1178
5394,2561
5395,967
5396,185
5397,4700
5398,112
5403,847
5404,537
5405,2644
5407,3059
5408,146
5413,497
5414,469
5415,6830
5416,1595
5417,585
5419,6658
5420,3441
5422,7997
5423,3930
5424,896
5425,3452
5426,37
5427,1303
5428,369
5429,1848
5430,1463
5431,3680
5432,4976
5433,14903
5436,1290
5438,984
5440,1420
5441,1022
5442,977
5443,11167
5451,1536
5454,355
5455,8086
5457,25
5458,3278
5460,490
5461,2668
5462,1729
5463,5062
5464,980
5465,4252
5467,112
5468,98
5469,663
5470,52672
5471,6104
5473,6222
5474,4307
5476,10672
5477,4130
5478,4170
5479,3413
5481,3891
5482,1600
5483,52
5484,13613
5485,1653
5487,1794
5490,16068
5493,3673
5495,416
5496,4017
5499,51
5503,1827
5504,2634
5505,58
5507,25
5508,559
5510,107
5511,553
5512,6441
5513,3799
5515,6118
5516,5125
5518,356
5520,9869
5521,36
5522,5648
5523,5123
5526,128
5527,14557
5528,2238
5534,11482
5535,3562
5536,680
5537,3369
5540,4950
5542,9
5545,801
5547,2035
5548,3617
5552,16126
5553,731
5554,3171
5555,3092
5556,3440
5557,5228
5558,3345
5559,1463
5561,3163
5562,2306
5563,2817
5564,7360
5566,2831
5568,4969
5569,1304
5571,4138
5572,4810
5573,140
5574,2057
5575,1157
5578,6692
5579,4579
5581,4796
5582,779
5583,1294
5586,4649
5587,1519
5589,680
5592,502
5593,2074
5594,16
5595,7
5596,2293
5600,7329
5601,475
5602,3053
5604,2939
5607,1012
5609,957
5610,541
5611,2037
5612,1838
5614,5598
5616,26
5618,1019
5619,4542
5621,9776
5623,777
5624,1257
5626,4686
5629,9027
5630,11346
5631,94
5634,1382
5636,6507
5638,4116
5639,11576
5640,2680
5641,418
5646,26
5650,12237
5651,973
5652,3591
5653,7
5654,3072
5655,7656
5657,10568
5658,1354
5659,28
5660,4404
5661,1522
5662,792
5663,4586
5664,452
5665,1577
5667,95
5669,2832
5670,6283
5671,44
5672,1977
5673,1868
5674,109
5676,1439
5677,1051
5678,219
5684,4729
5685,518
5686,177
5688,1355
5689,1937
5691,583
5692,3
5696,767
5697,1832
5699,1752
5700,4011
5701,5025
5702,1855
5704,12219
5707,1395
5708,5364
5709,4818
5710,9738
5711,1578
5713,3627
5714,3353
5715,209
5716,1466
5719,385
5721,11
5722,12388
5724,882
5725,241
5726,637
5728,26
5730,794
5731,1270
5732,9627
5735,1255
5737,1554
5739,862
5741,2445
5744,10
5748,290
5752,3656
5754,15343
5756,446
5757,265
5758,343
5759,429
5762,2651
5766,8670
5767,2018
5768,605
5770,15893
5774,1239
5775,119
5778,12651
5779,5106
5780,967
5781,2304
5785,5342
5786,715
5792,575
5793,214
5796,740
5797,4601
5798,2647
5801,2964
5805,1768
5810,120
5812,1390
5817,207
5818,3194
5820,4277
5822,39
5823,3
5826,4
5828,86
5829,39
5830,801
5833,7462
5834,5639
5835,1108
5836,2165
5837,9
5838,51
5840,3276
5841,6726
5842,3563
5845,2082
5846,502
5847,700
5848,2850
5849,3140
5850,3613
5852,1445
5853,16
5855,367
5857,1834
5858,764
5860,866
5861,640
5862,2053
5865,3180
5866,17
5870,527
5871,975
5872,55
5874,1365
5875,7593
5876,10732
5877,3396
5878,2003
5879,657
5882,6439
5883,1400
5884,2267
5886,479
5889,31
5890,2387
5891,2779
5892,6316
5893,663
5896,5
5900,4468
5904,17665
5905,4498
5906,2888
5907,3784
5908,4129
5909,7004
5918,1267
5921,555
5925,7
5927,365
5933,4455
5937,106
5941,5151
5944,5318
5945,16522
5946,2160
5949,3
5950,207
5955,759
5956,3
5959,653
5964,2014
5966,1538
5968,686
5969,1158
5970,212
5971,2683
5972,4617
5973,1127
5974,1621
5976,14104
5977,446
5978,2372
5980,1215
5981,19822
5982,8251
5983,2673
5987,2949
5988,4329
5995,175
5996,128
5998,763
6001,251
6002,3226
6003,590
6004,149
6006,2415
6011,1263
6012,504
6015,7207
6019,703
6021,1855
6022,1888
6023,49
6025,119
6026,1091
6027,832
6030,1128
6031,184
6033,781
6034,805
6035,4701
6036,2933
6038,169
6039,19566
6041,533
6042,1773
6043,4073
6044,2643
6045,149
6046,7697
6050,1078
6051,951
6052,554
6053,132
6055,3385
6056,419
6057,34
6058,15044
6059,586
6060,421
6061,16
6063,9488
6064,1208
6067,4783
6070,3776
6071,381
6074,2356
6075,1817
6076,935
6078,7891
6079,86
6080,2739
6084,4618
6085,6763
6087,2286
6089,6
6090,224
6092,2899
6093,670
6094,518
6096,3496
6098,188
6099,509
6101,628
6105,7147
6106,75
6108,71
6109,109
6111,5736
6112,1974
6114,2171
6115,4198
6126,71
6128,16514
6131,22528
6133,16
6135,13
6136,7650
6138,1005
6141,3667
6144,15378
6146,3365
6147,11
6148,1463
6149,71
6150,5930
6153,2646
6154,44
6155,19
6156,1868
6158,1011
6165,715
6168,6163
6169,1575
6171,1979
6178,7
6181,6439
6184,2185
6190,5452
6194,462
6198,7586
6208,2985
6214,26583
6215,38
6216,21494
6220,97
6221,9386
6222,214
6223,223
6227,1576
6230,2347
6238,2644
6248,74
6250,13023
6251,59
6252,664
6253,3221
6255,20691
6256,2965
6257,112
6261,31
6264,29
6268,19979
6269,239
6270,2220
6271,121
6273,5034
6274,245
6275,3793
6276,55681
6277,1262
6278,296
6279,152
6282,165
6284,7905
6286,3105
6288,7876
6289,279
6290,40
6291,466
6293,4333
6294,4989
6298,6331
6305,3169
6310,154
6311,1921
6317,1068
6325,3203
6327,32
6330,592
6332,25
6335,487
6336,23004
6338,10564
6339,2
6340,46
6342,27
6343,401
6344,6464
6345,133
6351,102
6354,10966
6355,1015
6359,4
6362,127
6364,10632
6367,128
6368,4818
6369,674
6370,1410
6371,129
6372,890
6373,128
6377,2803
6378,72
6383,249
6393,431
6395,2
6397,369
6398,3633
6403,4377
6404,4366
6406,3327
6412,25
6414,44
6418,9424
6419,5425
6420,20060
6421,18
6426,15
6427,481
6428,123
6429,426
6430,7
6434,458
6435,2336
6436,13
6443,148
6445,2210
6452,29
6455,2968
6456,16
6457,398
6460,2437
6463,1556
6473,114
6474,16022
6475,3234
6477,80
6478,2939
6481,25501
6489,2330
6490,8078
6494,15625
6497,1346
6498,7907
6499,1154
6504,12221
6505,3014
6506,373
6509,27
6511,1882
6516,2510
6520,16
6521,6
6523,1314
6528,225
6529,1122
6531,19818
6532,9846
6534,325
6542,58081
6543,6210
6544,5230
6553,16767
6556,19
6557,1417
6558,7204
6561,7387
6565,28407
6574,272
6576,167
6578,610
6580,233
6581,64
6583,18
6584,194
6586,76
6587,11049
6589,418
6590,1241
6596,1991
6598,1494
6601,6148
6602,398
6604,140
6606,1793
6607,21
6610,388
6612,150
6619,94
6626,8676
6631,744
6633,3853
6666,685
6685,1644
6686,1431
6690,40
6691,3031
6693,7
6700,23759
6703,3026
6704,247
6705,144
6715,16033
6717,3214
6722,5
6724,2
6734,885
6739,468
6740,515
6751,120
6754,278
6755,21892
6758,980
6760,17862
6768,98
6771,96
6772,30093
6775,4247
6779,1956
6780,5975
6784,69
6795,9639
6810,15848
6831,4851
6833,838
6834,7213
6841,9564
6844,3389
6860,7
6870,105
6871,1624
6875,3572
6882,188
6886,8343
6890,13140
6892,5245
6898,6
6899,66
6902,133
6904,307
6911,4377
6919,110
6930,147
6932,5
6945,78
6954,6809
6959,1547
6960,4589
6964,1369
6975,6674
6979,828
6980,26
6984,1030
6990,294
6992,6
6995,127
6996,146
7014,6080
7016,415
7017,2977
7022,2602
7024,410
7025,908
7027,6259
7035,9585
7049,42680
7051,4658
7059,14409
7064,2448
7074,7832
7075,5579
7085,3438
7171,1994
7198,2
7206,19600
7230,1330
7251,8123
7254,339
7264,327
7276,3462
7278,261
7282,3618
7287,3659
7303,11
7315,6127
7352,18803
7363,20148
7367,4525
7369,3300
7381,18548
7409,8094
7425,559
7427,155
7433,22
7440,363
7443,180
7445,273
7451,24
7462,329
7463,8728
7464,23
7470,9692
7472,179
7475,11203
7476,301
7486,414
7487,36843
7491,724
7500,1372
7516,14149
7523,2572
7532,14918
7538,5916
7541,882
7544,192
7545,50
7548,8474
7551,17333
7552,7
7553,10040
7561,1242
7562,1577
7567,17535
7568,9566
7569,8171
7583,20529
7587,11739
7597,9285
7598,4820
7604,381
7620,263
7621,3381
7624,5659
7627,8829
7629,623
7637,1402
7639,7413
7641,1047
7642,20503
7645,7682
7646,13592
7649,21900
7650,4915
7662,21819
7665,270
7666,738
7671,8219
7674,2336
7684,4396
7685,2821
7686,12215
7687,689
7689,48
7691,265
7692,9167
7693,16131
7702,3685
7703,28810
7705,24
7715,616
7721,14
7722,4481
7732,38112
7733,5812
7736,2470
7743,11338
7746,177
7747,638
7750,48780
7753,17040
7758,1656
7759,318
7763,2481
7767,26149
7769,26
7771,6748
7772,1506
7776,3455
7777,18277
7794,2118
7795,24180
7798,21029
7799,14
7800,11055
7804,1765
7806,14098
7819,21765
7820,5070
7821,309
7824,5065
7825,2988
7826,40
7828,1948
7833,20002
7834,14921
7836,5444
7838,6384
7844,32107
7847,9690
7851,7721
7855,17383
7857,1497
7859,339
7860,2978
7862,28505
7864,463
7865,1905
7866,4978
7870,19429
7871,827
7872,57
7875,14567
7878,987
7879,7285
7880,897
7881,19757
7882,14886
7883,18447
7884,11656
7886,15874
7887,8704
7889,1748
7892,1188
7893,4219
7897,109
7899,15380
7900,6153
7902,965
7905,13282
7906,17774
7908,376
7909,16378
7911,3967
7912,1248
7914,6118
7917,2051
7918,15647
7924,4840
7926,271
7929,13122
7931,7816
7937,15327
7945,2561
7947,992
7949,18539
7958,857
7963,25944
7965,2985
7967,981
7969,4973
7974,333
7978,56
7982,10776
7983,3912
7985,10135
7987,74
7988,3312
7989,4
7992,17405
7993,13126
7994,2
7995,14466
7996,4738
7997,4761
7999,4279
8000,181
8001,499
8002,193
8004,24956
8005,1771
8007,7185
8008,5717
8009,7346
8012,5503
8015,1087
8016,1962
8017,2082
8018,12731
8019,11348
8020,3486
8021,16427
8022,13513
8023,3
8025,31579
8027,29118
8029,3443
8033,20495
8036,9817
8037,20
8038,4570
8039,4843
8040,5245
8041,4024
8042,1238
8046,10353
8049,2811
8050,9286
8051,21997
8052,6224
8057,5669
8058,432
8062,63
8064,9148
8069,14759
8070,15948
8071,5592
8073,19884
8074,7802
8075,22631
8076,19371
8077,4068
8079,2915
8080,14761
8081,2984
8083,1661
8086,3122
8087,19049
8088,23320
8089,18481
8091,2942
8094,22674
8095,5600
8097,7570
8099,19710
8100,26853
8101,18548
8102,3912
8104,12085
8106,18951
8107,16386
8110,6077
8111,10127
8112,16873
8113,144
8114,544
8116,6768
8117,5295
8119,14304
8120,7481
8121,26765
8122,47
8124,7547
8127,944
8128,28857
8129,1235
8132,3115
8146,7326
8148,2328
8150,1726
8182,203
8185,3322
8189,2
8195,2523
8207,6
8215,17890
8218,12792
8223,4327
8233,14696
8237,28587
8250,8598
8251,33116
8252,4973
8263,167
8272,19269
8277,4302
8280,26346
8282,3337
8285,24199
8286,7993
8290,19839
8291,914
8292,8487
8293,13024
8295,61
8297,6487
8298,6051
8303,20663
8304,3646
8306,4925
8309,4698
8311,15732
8312,1715
8315,144
8316,28377
8317,3398
8319,1484
8320,917
8321,16765
8324,22117
8327,653
8329,3786
8330,12799
8332,7405
8333,16484
8334,3723
8336,3129
8337,23262
8338,10886
8339,7022
8340,4869
8343,3301
8346,91
8347,6913
8348,6135
8349,21
8352,4831
8354,3763
8356,1920
8358,3533
8359,297
8361,13571
8362,11715
8364,8008
8365,6101
8366,154
8367,2179
8368,991
8369,918
8374,574
8375,2527
8376,14586
8377,4760
8378,14848
8379,3511
8380,4797
8381,2218
8382,1771
8383,5222
8384,24590
8388,7694
8389,2284
8390,3657
8393,8073
8394,9
8395,134
8396,2298
8397,17524
8398,11720
8399,5619
8401,5471
8402,204
8403,11473
8404,2692
8408,1344
8409,3
8410,62
8411,20278
8412,16441
8413,24822
8415,11647
8417,18318
8418,539
8419,11714
8420,18649
8421,15030
8423,16490
8424,3666
8430,2441
8431,2885
8432,29310
8438,5323
8441,5027
8443,4362
8444,3359
8446,10389
8447,8272
8448,9390
8450,36171
8453,10676
8454,36
8455,1736
8462,21394
8463,10554
8464,6587
8465,17573
8469,4477
8470,5983
8472,16795
8473,585
8481,8436
8488,3583
8491,11518
8492,16009
8495,1066
8496,5639
8497,6349
8498,1864
8499,4849
8500,4751
8501,4335
8503,17598
8504,16456
8505,2240
8506,5360
8507,9042
8512,7
8513,1476
8514,9171
8516,1837
8518,6631
8519,774
8520,994
8521,103
8522,4310
8523,2958
8524,30936
8526,3532
8527,631
8531,37
8534,22832
8536,5159
8538,4508
8541,1169
8544,3724
8545,1631
8547,5928
8548,2926
8550,16177
8554,28647
8555,1322
8556,12114
8557,443
8559,362
8562,595
8566,9639
8567,1005
8568,4883
8569,8423
8572,2832
8574,5185
8576,55
8577,2965
8578,10859
8582,888
8584,51
8585,1821
8586,2657
8587,772
8588,3204
8591,2802
8592,5517
8593,8695
8594,3453
8595,5068
8597,4723
8599,1630
8600,6490
8601,3833
8603,10144
8604,5516
8605,16440
8607,4386
8612,3589
8613,1231
8614,2328
8616,2219
8618,1756
8621,7205
8622,6379
8623,2795
8626,2739
8627,2188
8628,19809
8629,10577
8630,6060
8634,3200
8635,1445
8637,3063
8639,988
8641,548
8648,10885
8651,757
8652,73
8653,946
8654,5571
8656,1018
8657,562
8659,1529
8660,1309
8661,7068
8662,12872
8665,1041
8667,7785
8668,3071
8669,2088
8670,44
8671,11006
8700,6559
8704,23363
8711,175
8714,5351
8719,74
8730,71
8731,6313
8734,1706
8735,2878
8736,4118
8737,1839
8738,191
8739,14562
8740,5169
8741,5626
8742,1784
8744,4094
8745,5136
8746,5518
8749,3600
8750,2771
8751,7607
8753,6008
8754,3989
8755,2169
8756,3485
8757,878
8759,9551
8761,6000
8763,805
8764,5673
8765,34
8767,4501
8768,1462
8771,8972
8772,1570
8775,1065
8778,2176
8782,1658
8783,2964
8785,195
8786,276
8787,1136
8788,307
8789,677
8790,3709
8791,2201
8792,282
8796,9145
8797,17336
8801,10440
8803,174
8804,2971
8807,10087
8808,23081
8810,28
8811,28783
8818,3422
8820,14227
8826,267
8835,4469
8836,320
8844,8614
8862,166
8864,465
8878,518
8882,2132
8897,17342
8910,2028
8934,3
8935,132
8970,117
8971,74
8974,69
8986,34
9024,283
9034,71
9096,2
9104,80
9142,9226
9145,3289
9158,20
9170,6519
9196,13254
9197,31
9200,5049
9203,1026
9205,32172
9206,2102
9211,7474
9213,5305
9215,6409
9218,2159
9219,2849
9220,5330
9221,2024
9222,8330
9223,665
9224,894
9225,438
9227,4984
9228,1470
9230,10441
9231,598
9232,3692
9234,2240
9235,9377
9237,1846
9239,24133
9240,52
9241,2328
9244,3268
9245,13375
9246,7359
9247,3706
9248,18860
9249,19962
9251,488
9252,223
9253,674
9255,2672
9257,281
9261,4001
9262,33
9263,1457
9264,8031
9265,420
9267,2325
9270,4
9272,1383
9274,27
9275,1888
9276,20063
9277,16426
9280,12580
9281,3763
9284,390
9289,5675
9290,3
9292,3106
9294,2496
9295,754
9296,8812
9298,2972
9303,5922
9304,244
9306,16
9307,145
9309,96
9314,164
9315,295
9323,1059
9326,16215
9328,469
9330,28
9333,727
9334,2785
9335,3368
9336,3235
9340,3952
9341,4123
9343,447
9344,3828
9346,33838
9353,14998
9355,1626
9356,122
9358,299
9359,1031
9362,6243
9364,10631
9365,1378
9366,450
9367,1744
9369,2446
9370,3564
9375,5257
9376,3316
9377,95
9378,41
9379,3025
9383,6892
9384,3076
9385,5477
9388,24249
9391,15604
9394,9099
9398,997
9400,2517
9401,2362
9402,6130
9403,61
9404,4025
9408,763
9415,50
9416,4204
9417,9261
9418,3340
9421,59
9422,3522
9424,1023
9426,2
9427,17518
9434,17
9435,975
9436,1443
9438,9799
9442,122
9443,1671
9444,4884
9446,169
9447,2565
9448,862
9449,7127
9454,276
9456,6412
9457,14667
9459,7649
9461,454
9463,4440
9467,3554
9470,106
9471,2402
9472,198
9473,42
9474,1986
9476,11684
9477,76
9478,642
9481,23
9484,18976
9488,9227
9491,33
9492,447
9494,3679
9495,5929
9497,3567
9500,128
9505,16639
9506,8939
9508,955
9510,999
9511,780
9514,1082
9515,543
9522,9533
9524,4493
9531,3362
9534,285
9535,50
9536,577
9537,208
9539,439
9547,74
9550,30
9557,14308
9559,1523
9560,233
9562,24835
9567,5023
9569,9109
9570,39
9571,1056
9572,2162
9574,3327
9575,91
9576,143
9577,133
9582,16636
9583,20
9584,7876
9586,8071
9589,33303
9591,4106
9593,2
9594,83
9597,5523
9600,139
9602,1677
9608,2095
9609,5925
9611,2350
9612,3623
9613,7476
9617,28
9619,2839
9620,2001
9623,22504
9626,3
9627,132
9629,8478
9631,10012
9633,8864
9635,1256
9636,4325
9638,2557
9647,5
9649,78
9650,14986
9651,13782
9653,48
9655,17
9656,24058
9658,1181
9660,19896
9661,18646
9662,1549
9665,4335
9667,10544
9669,14933
9671,6321
9672,3851
9673,16379
9675,2708
9676,18
9677,1327
9678,18115
9679,3063
9682,2430
9683,3101
9686,14085
9687,6
9691,34
9693,39243
9694,1811
9695,2671
9696,11479
9697,9
9699,31203
9702,146
9703,1833
9707,1079
9708,1880
9709,8423
9710,2929
9712,3859
9716,1830
9720,290
9721,9917
9726,8394
9728,27900
9731,5197
9734,5
9735,6076
9736,2513
9738,3965
9739,4244
9740,57
9742,892
9743,372
9746,99
9747,1042
9748,742
9749,3468
9750,2605
9751,4422
9752,3025
9753,3989
9754,165
9755,1064
9758,2047
9759,4885
9760,488
9761,297
9762,1499
9763,3364
9764,1442
9765,1962
9766,630
9767,3542
9768,2202
9769,1764
9770,2202
9771,141
9772,21
9773,2668
9774,1059
9775,152
9776,1112
9777,5159
9779,1220
9780,4046
9781,3113
9782,115
9783,3652
9784,2617
9785,34
9786,1192
9788,57
9789,5
9790,868
9791,3763
9792,3051
9793,1900
9794,2213
9795,4256
9796,2375
9797,2367
9798,3273
9799,1531
9800,242
9801,2733
9802,33
9803,319
9804,438
9805,1244
9807,880
9808,90
9809,3503
9810,2935
9811,1064
9813,1719
9814,3378
9815,3625
9816,3924
9817,380
9818,90
9819,1620
9820,2788
9822,574
9823,3164
9824,3713
9825,646
9826,3811
9827,3414
9828,3503
9829,3373
9831,1859
9833,1540
9834,3359
9835,414
9837,1116
9838,867
9839,2114
9841,2323
9842,3349
9843,72
9844,6440
9845,1073
9846,190
9847,285
9848,5633
9849,3
9850,3150
9851,661
9852,3756
9854,4753
9855,4515
9856,873
9857,2150
9858,868
9859,2177
9860,2178
9861,261
9863,1631
9865,741
9866,235
9867,2518
9868,2209
9869,4067
9870,958
9871,602
9872,2027
9873,2740
9874,2221
9875,2922
9877,1106
9878,2265
9879,256
9881,134
9882,248
9885,800
9886,196
9887,1030
9888,3937
9889,3014
9890,186
9891,4639
9892,3
9893,4128
9894,4048
9895,2407
9896,1287
9897,1510
9898,1067
9899,1255
9903,2997
9904,583
9905,1595
9906,2870
9907,1244
9908,56
9909,1134
9910,3154
9911,9
9912,4105
9913,611
9915,1521
9916,2170
9917,1240
9918,2363
9919,2074
9920,480
9921,759
9922,207
9923,1899
9924,4393
9925,3673
9926,196
9928,1477
9929,1407
9930,1275
9931,50
9932,4297
9934,188
9935,2216
9936,1223
9937,1429
9938,2812
9939,2146
9940,1934
9941,3694
9942,2788
9943,1809
9944,1281
9945,1242
9946,1359
9947,2549
9948,14
9950,983
9951,1312
9952,1494
9953,4907
9954,4559
9955,67
9956,2053
9957,1754
9958,1979
9959,2941
9960,589
9961,1147
9962,24
9963,850
9964,323
9965,1040
9966,1128
9967,1443
9968,1587
9969,3105
9970,1956
9971,7
9972,1441
9973,1583
9974,1878
9975,864
9976,226
9978,1699
9979,1480
9980,1522
9981,2054
9983,330
9984,701
9985,2296
9986,858
9987,548
9988,98
9989,2126
9990,4
9991,11
9992,1820
9994,1372
9996,997
9997,58
9998,391
9999,58
10000,6
10001,1045
10002,1028
10004,303
10005,2138
10007,101
10008,697
10009,258
10010,345
10012,537
10013,920
10014,260
10015,764
10016,1579
10029,2146
10049,577
10051,2310
10052,539
10053,39
10055,282
10056,1098
10057,839
10060,1017
10061,1899
10064,1212
10066,447
10067,2020
10068,1903
10069,23
10071,2608
10072,300
10073,693
10074,193
10075,2713
10077,1630
10078,2710
10079,54
10080,1433
10081,789
10082,408
10083,2517
10084,1493
10085,2383
10086,853
10087,45
10089,2098
10090,1756
10091,1
10092,3545
10094,1927
10095,2701
10098,772
10101,439
10102,1767
10103,933
10104,1018
10105,2619
10108,69
10109,570
10110,1779
10111,1456
10112,1060
10113,2307
10115,337
10117,435
10118,2768
10119,374
10120,5
10122,1324
10123,4
10124,1736
10126,1133
10128,1671
10129,933
10130,443
10132,36
10133,1455
10134,800
10135,2117
10136,3777
10137,39
10138,453
10139,904
10140,1066
10141,1208
10142,2433
10143,905
10144,1766
10145,23
10146,479
10147,684
10148,259
10149,929
10151,473
10152,1322
10153,2623
10154,379
10155,206
10157,1558
10158,756
10160,1063
10161,1135
10162,2874
10163,1775
10165,856
10166,2842
10167,1540
10169,345
10170,2120
10171,1355
10172,843
10173,14
10174,1850
10175,613
10176,3290
10177,1203
10178,45
10179,1706
10180,1131
10181,2729
10182,969
10183,554
10184,1195
10185,214
10186,88
10187,738
10188,1525
10189,443
10190,837
10191,751
10192,53
10193,2380
10194,2426
10195,228
10196,258
10197,508
10198,40
10199,1521
10200,583
10201,912
10203,849
10204,1212
10205,283
10206,3903
10207,839
10208,2445
10209,664
10211,850
10212,268
10213,695
10214,5634
10215,260
10216,11
10217,1691
10218,400
10219,853
10222,557
10223,683
10224,2212
10225,269
10226,165
10227,1090
10228,1232
10230,611
10231,1811
10233,2356
10234,948
10235,3150
10236,515
10237,571
10238,1262
10239,1887
10241,386
10242,1285
10244,31
10245,185
10246,853
10247,10
10248,997
10249,215
10250,1571
10251,1472
10252,79
10253,230
10254,991
10255,1074
10256,175
10258,448
10259,1036
10260,2119
10261,437
10264,1544
10265,507
10266,263
10267,2
10268,138
10269,635
10270,109
10272,1294
10273,542
10274,14
10275,448
10276,1488
10277,194
10278,1644
10279,605
10280,182
10281,717
10283,191
10284,43
10285,1475
10286,132
10289,96
10291,212
10292,1707
10293,691
10294,192
10295,2695
10297,229
10298,3157
10303,209
10306,406
10307,2462
10310,96
10311,666
10312,689
10313,5
10314,367
10316,1176
10317,210
10318,328
10319,23
